Brand|Equity/NPD|Campaign|Country|Agency|Brand Generation|Product|Campaign2|CampaignID|Sub Campaign|Campaign Start Date|Campaign End Date|Planning Target|Media Mix|Channel|Channel Detail|Media Type|Digital Platform|Buying Type|Device|Format|Net Spend (Local)|Currency ISO Code|Spot Length (sec)|GRPs|Adjusted GRPs|TRPs|Admissions|Impacts (000s)|Number/Length of Executions|Impressions|Clicks|Engagements|Valued Views|Reach|Frequency|Comments|OOH Format Category|Week|Facebook Objective|Facebook Buying Type|YouTube Format|Site/Platform|Year|Digital Platform categorisation |Campaign Generation|Category|
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|TV|TV: Traditional|NETWORK|Traditional||||VIDEO| 257,848.35 |GBP|40|65.907||63.999|||0|||||||||19-4-2021|||||2021||SNACKS||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|TV|TV: Traditional|NETWORK|Traditional||||VIDEO| 7,139.83 |GBP|20|5.661||2.961|||0|||||||||26-4-2021|||||2021||SNACKS||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|TV|TV: Traditional|NETWORK|Traditional||||VIDEO| 230,863.59 |GBP|40|61.92||57.321|||0|||||||||26-4-2021|||||2021||SNACKS||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|TV|TV: Traditional|NETWORK|Traditional||||VIDEO| 164,677.63 |GBP|20|69.768||65.196|||0|||||||||3-5-2021|||||2021||SNACKS||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|TV|TV: Traditional|NETWORK|Traditional||||VIDEO| 139,701.79 |GBP|20|58.95||55.503|||0|||||||||17-5-2021|||||2021||SNACKS||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|TV|TV: Traditional|NETWORK|Traditional||||VIDEO| 119,422.50 |GBP|20|51.444||47.358|||0|||||||||31-5-2021|||||2021||SNACKS||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|16-4-2021|SURGE|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 10,327.50 |GBP|40|0||0||||347564.7||||||||12-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 6,783.47 |GBP|40|0||0||||271616.4||||||||12-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 5,846.38 |GBP|40|0||0||||234094.5||||||||19-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 13,380.14 |GBP|40|0||0||||535752.9||||||||26-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 6,130.47 |GBP|40|0||0||||196215.3||||||||12-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 9,861.05 |GBP|40|0||0||||315618.3||||||||19-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 5,122.48 |GBP|40|0||0||||163953||||||||26-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 3,564.74 |GBP|40|0||0||||105253.2||||||||12-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 5,624.67 |GBP|40|0||0||||166075.2||||||||19-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|2-5-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 4,580.59 |GBP|40|0||0||||135247.5||||||||26-4-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 7,481.25 |GBP|20|0||0||||297099||||||||3-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 8,644.33 |GBP|20|0||0||||343287.9||||||||10-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 6,156.53 |GBP|20|0||0||||244491.3||||||||17-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 3,531.78 |GBP|20|0||0||||140256||||||||24-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO| 961.11 |GBP|20|0||0||||38168.1||||||||31-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 3,951.66 |GBP|20|0||0||||197514.9||||||||3-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 2,567.38 |GBP|20|0||0||||128324.7||||||||10-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 2,400.23 |GBP|20|0||0||||119970||||||||17-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 1,995.47 |GBP|20|0||0||||99738.9||||||||24-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO| 3,620.26 |GBP|20|0||0||||180950.4||||||||31-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 2,690.61 |GBP|20|0||0||||124758||||||||3-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 2,136.38 |GBP|20|0||0||||99059.4||||||||10-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 2,009.98 |GBP|20|0||0||||93198.6||||||||17-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 1,361.12 |GBP|20|0||0||||63112.5||||||||24-5-2021||||||Broadcast VOD|||
Walkers Core|Equity|Walkers Lunch|UK|OMD|Walkers|WALKERS CORE PC|Walkers Lunch|||16-4-2021|6-6-2021|FAMILIES|Broadcast VOD|Broadcast VOD|SKY|Broadcast VOD||||VIDEO| 1,364.40 |GBP|20|0||0||||63264.6||||||||31-5-2021||||||Broadcast VOD|||
Walkers Family Snacks|Equity|100 calories|UK|OMD|Walkers|Wotsits, Quavers, French Fries, Square|100 calories|||1-8-2021|10-8-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO|3,315|GBP|20||||||| 161,240 ||||||||26-7-2021||||||Broadcast VOD|||
Walkers Family Snacks|Equity|100 calories|UK|OMD|Walkers|Wotsits, Quavers, French Fries, Square|100 calories|||1-8-2021|10-8-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO|9,591|GBP|20||||||| 466,535 ||||||||2-8-2021||||||Broadcast VOD|||
Walkers Family Snacks|Equity|100 calories|UK|OMD|Walkers|Wotsits, Quavers, French Fries, Square|100 calories|||1-8-2021|10-8-2021|HP+CH|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO|3,669|GBP|20||||||| 178,448 ||||||||9-8-2021||||||Broadcast VOD|||
Walkers Family Snacks|Equity|100 calories|UK|OMD|Walkers|Wotsits, Quavers, French Fries, Square|100 calories|||1-8-2021|10-8-2021|COVERPLUS|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO|4,562|GBP|20||||||| 46,375 ||||||||2-8-2021||||||Broadcast VOD|||
Walkers Family Snacks|Equity|100 calories|UK|OMD|Walkers|Wotsits, Quavers, French Fries, Square|100 calories|||1-8-2021|10-8-2021|COVERPLUS|Broadcast VOD|Broadcast VOD|ITVHUB|Broadcast VOD||||VIDEO|538|GBP|20||||||| 5,465 ||||||||9-8-2021||||||Broadcast VOD|||
Walkers Family Snacks|Equity|100 calories|UK|OMD|Walkers|Wotsits, Quavers, French Fries, Square|100 calories|||1-8-2021|10-8-2021|1654ADs|Broadcast VOD|Broadcast VOD|ALL4|Broadcast VOD||||VIDEO|2,428|GBP|20||||||| 121,064 ||||||||26-7-2021||||||Broadcast VOD|||
